trans_id,trans_dt,enrl_id,pymt_type_id,full_price,discount_type_id,payment_amount,full_paid
903016,2024-08-17,701523,4,6000.00,,1500.00,0
903017,2024-08-24,701523,5,6000.00,,1500.00,1
903018,2024-12-23,701524,5,6000.00,40,1333.33,No
903019,2024-12-30,701524,5,6000.00,40,1333.33,N
903020,2025-01-06,701524,2,6000.00,40,1333.34,1
903021,2024-09-11,701525,1,4200.00,,4200.00,Yes
903022,2025-03-06,701526,5,7200.00,,1368.18,No
903023,2025-03-13,701526,3,7200.00,,1368.18,
903024,2025-03-20,701526,2,7200.00,,1368.18,N
903025,2025-03-27,701526,2,7200.00,,1368.19,
903026,2025-09-07,701527,1,6000.00,50,2850.00,N
903027,2025-09-14,701527,1,6000.00,50,2850.00,Y
903028,2024-05-03,701528,2,7200.00,40,2600.00,No
903029,2024-05-10,701528,3,7200.00,40,2600.00,Yes
903030,2025-09-24,701529,5,3500.00,20,857.21,0
903031,2025-05-01,701530,2,5400.00,20,2011.76,No
903032,2024-12-02,701531,5,3500.00,50,3200.00,Yes
903033,2025-07-15,701533,5,4200.00,10,438.79,
903034,2025-07-22,701533,5,4200.00,10,438.78,No
903035,2025-06-02,701535,5,7200.00,,1400.29,No
903036,2025-06-09,701535,1,7200.00,,1400.29,
903037,2025-06-16,701535,5,7200.00,,1400.30,N
903038,2024-04-12,701536,1,5400.00,,2302.72,No
903039,2024-04-19,701536,4,5400.00,,2302.72,
903040,2024-12-27,701537,3,5400.00,,1802.66,No
903041,2025-01-03,701537,2,5400.00,,1802.67,
903042,2024-10-02,701538,5,4200.00,30,864.90,
903043,2024-09-11,701539,1,7200.00,,3237.28,0
903044,2024-09-18,701539,1,7200.00,,3237.29,No
903045,2024-09-07,701540,1,5400.00,,2700.00,No
903046,2024-09-14,701540,1,5400.00,,2700.00,Y
903047,2024-10-01,701541,5,6000.00,50,5700.00,1
903048,2025-05-07,701542,5,7200.00,,1800.00,N
903049,2025-05-14,701542,5,7200.00,,1800.00,0
903050,2025-05-21,701542,3,7200.00,,1800.00,0
903051,2025-05-28,701542,5,7200.00,,1800.00,Y
903052,2024-01-13,701543,5,5400.00,50,2550.00,No
903053,2024-01-20,701543,5,5400.00,50,2550.00,Y
903054,2025-09-23,701544,5,4800.00,10,2150.00,N
903055,2025-09-30,701544,2,4800.00,10,2150.00,Y
903056,2025-05-24,701545,3,3500.00,30,533.69,No
903057,2025-05-31,701545,3,3500.00,30,533.69,No
903058,2025-06-07,701545,2,3500.00,30,533.70,0
903059,2023-12-27,701546,2,6000.00,,2288.08,No
903060,2024-01-03,701546,2,6000.00,,2288.08,0
903061,2025-06-09,701547,2,4800.00,40,450.31,N
903062,2025-06-16,701547,4,4800.00,40,450.31,N
903063,2025-06-23,701547,4,4800.00,40,450.31,N
903064,2025-06-30,701547,5,4800.00,40,450.30,
903065,2025-04-30,701548,3,5400.00,,2700.00,N
903066,2025-05-07,701548,3,5400.00,,2700.00,1
903067,2024-09-04,701549,3,4800.00,50,2250.00,No
903068,2024-09-11,701549,3,4800.00,50,2250.00,Yes
903069,2024-10-06,701550,3,3500.00,10,1500.00,No
903070,2024-10-13,701550,3,3500.00,10,1500.00,Y
903071,2025-01-07,701551,3,6000.00,,6000.00,Y
903072,2023-11-25,701552,2,6000.00,,1500.00,0
903073,2023-12-02,701552,5,6000.00,,1500.00,
903074,2023-12-09,701552,2,6000.00,,1500.00,0
903075,2023-12-16,701552,2,6000.00,,1500.00,1
903076,2024-03-05,701553,3,6000.00,,3000.00,0
903077,2024-03-12,701553,4,6000.00,,3000.00,Y
903078,2025-02-27,701554,5,3500.00,,1565.33,0
903079,2024-07-25,701555,1,4800.00,,1247.38,N
903080,2024-08-01,701555,5,4800.00,,1247.38,
903081,2024-04-02,701556,3,3500.00,50,3200.00,Yes
903082,2023-12-28,701557,4,5400.00,30,682.12,0
903083,2024-01-04,701557,3,5400.00,30,682.12,
903084,2024-01-11,701557,5,5400.00,30,682.12,0
903085,2024-01-18,701557,2,5400.00,30,682.12,
903086,2025-04-18,701558,3,6000.00,50,1425.00,0
903087,2025-04-25,701558,1,6000.00,50,1425.00,0
903088,2025-05-02,701558,3,6000.00,50,1425.00,
903089,2025-05-09,701558,3,6000.00,50,1425.00,Y
903090,2025-09-18,701559,5,4200.00,60,2100.00,
903091,2025-09-25,701559,2,4200.00,60,2100.00,Y
903092,2024-05-15,701561,3,4200.00,,4200.00,Yes
903093,2025-09-17,701562,4,6000.00,,3000.00,No
903094,2025-09-24,701562,4,6000.00,,3000.00,1
903095,2024-12-14,701564,3,6000.00,,1500.00,No
903096,2024-12-21,701564,4,6000.00,,1500.00,No
903097,2024-12-28,701564,3,6000.00,,1500.00,
903098,2025-01-04,701564,4,6000.00,,1500.00,Y
903099,2024-07-16,701565,4,5400.00,,5400.00,Y
903100,2025-03-15,701567,5,7200.00,,1800.00,
903101,2025-03-22,701567,2,7200.00,,1800.00,No
903102,2025-03-29,701567,3,7200.00,,1800.00,0
903103,2025-04-05,701567,1,7200.00,,1800.00,Yes
903104,2025-09-05,701568,5,3500.00,,1750.00,No
903105,2025-09-12,701568,5,3500.00,,1750.00,Y
903106,2025-09-28,701569,2,7200.00,60,7200.00,Y
903107,2023-12-26,701570,2,4200.00,,4200.00,Y
903108,2024-08-10,701571,1,5400.00,,1149.40,
903109,2024-08-17,701571,4,5400.00,,1149.40,0
903110,2024-08-24,701571,3,5400.00,,1149.41,N
903111,2024-11-05,701572,2,3500.00,,3500.00,1
903112,2024-05-30,701573,3,4200.00,40,1100.00,No
903113,2024-06-06,701573,4,4200.00,40,1100.00,Yes
903114,2024-09-27,701574,5,4200.00,40,733.33,
903115,2024-10-04,701574,5,4200.00,40,733.33,0
903116,2024-10-11,701574,5,4200.00,40,733.34,1
903117,2024-09-29,701575,2,3500.00,60,875.00,N
903118,2024-10-06,701575,5,3500.00,60,875.00,
903119,2024-10-13,701575,1,3500.00,60,875.00,
903120,2024-10-20,701575,4,3500.00,60,875.00,Y
903121,2024-07-11,701576,2,4200.00,50,1300.00,0
903122,2024-07-18,701576,4,4200.00,50,1300.00,0
903123,2024-07-25,701576,3,4200.00,50,1300.00,Yes
903124,2025-08-21,701577,1,6000.00,,1065.72,No
903125,2025-08-28,701577,1,6000.00,,1065.72,0
903126,2025-09-04,701577,2,6000.00,,1065.71,0
903127,2025-08-23,701578,3,3500.00,,1750.00,No
903128,2025-08-30,701578,3,3500.00,,1750.00,Y
903129,2025-02-20,701579,5,3500.00,,875.00,N
903130,2025-02-27,701579,3,3500.00,,875.00,No
903131,2025-03-06,701579,1,3500.00,,875.00,No
903132,2025-03-13,701579,3,3500.00,,875.00,1
903133,2024-02-24,701580,3,5400.00,20,2261.91,
903134,2024-06-22,701581,1,5400.00,10,515.89,No
903135,2024-06-29,701581,4,5400.00,10,515.89,
903136,2025-08-21,701582,3,5400.00,60,2700.00,No
903137,2025-08-28,701582,2,5400.00,60,2700.00,1
903138,2024-05-23,701583,2,5400.00,20,945.06,
903139,2024-05-30,701583,1,5400.00,20,945.06,N
903140,2024-06-06,701583,3,5400.00,20,945.07,N
903141,2025-09-20,701584,1,7200.00,40,578.14,0
903142,2025-09-27,701584,4,7200.00,40,578.14,N
903143,2025-10-04,701584,2,7200.00,40,578.15,
903144,2025-05-25,701585,2,6000.00,,1500.00,No
903145,2025-06-01,701585,3,6000.00,,1500.00,N
903146,2025-06-08,701585,2,6000.00,,1500.00,0
903147,2025-06-15,701585,2,6000.00,,1500.00,Y
903148,2025-07-03,701586,4,4200.00,,1050.00,No
903149,2025-07-10,701586,3,4200.00,,1050.00,N
903150,2025-07-17,701586,1,4200.00,,1050.00,N
903151,2025-07-24,701586,4,4200.00,,1050.00,Y
903152,2024-09-20,701587,3,7200.00,,3600.00,No
903153,2024-09-27,701587,5,7200.00,,3600.00,Yes
903154,2025-08-31,701589,3,3500.00,,1166.67,
903155,2025-09-07,701589,2,3500.00,,1166.67,
903156,2025-09-14,701589,3,3500.00,,1166.66,1
903157,2025-01-23,701590,4,3500.00,,2184.61,N
903158,2024-05-22,701591,5,5400.00,,543.93,
903159,2024-05-29,701591,2,5400.00,,543.93,N
903160,2024-12-04,701592,4,5400.00,60,4707.67,N
903161,2024-10-25,701593,2,3500.00,,3500.00,Y
903162,2024-08-28,701594,1,7200.00,40,361.32,N
903163,2024-09-04,701594,4,7200.00,40,361.32,N
903164,2024-09-11,701594,3,7200.00,40,361.32,N
903165,2024-09-18,701594,1,7200.00,40,361.34,N
903166,2023-12-15,701595,4,3500.00,,3500.00,Yes
903167,2024-02-15,701596,4,4800.00,,1200.00,
903168,2024-02-22,701596,2,4800.00,,1200.00,0
903169,2024-02-29,701596,1,4800.00,,1200.00,No
903170,2024-03-07,701596,2,4800.00,,1200.00,Yes
903171,2024-08-29,701597,4,5400.00,30,2100.00,N
903172,2024-09-05,701597,1,5400.00,30,2100.00,1
903173,2024-05-30,701598,4,7200.00,,3266.69,No
903174,2024-11-27,701599,2,7200.00,,1167.23,0
903175,2024-12-04,701599,4,7200.00,,1167.23,
903176,2024-12-11,701599,2,7200.00,,1167.23,No
903177,2024-12-18,701599,2,7200.00,,1167.25,No
903178,2024-02-07,701600,2,3500.00,,2454.94,0
903179,2025-04-30,701601,4,7200.00,,7200.00,Yes
903180,2024-07-28,701602,5,3500.00,30,412.19,0
903181,2024-08-04,701602,2,3500.00,30,412.19,N
903182,2024-08-11,701602,5,3500.00,30,412.19,0
903183,2024-08-18,701602,3,3500.00,30,412.19,
903184,2024-12-30,701603,3,3500.00,,3500.00,1
903185,2025-05-21,701604,4,6000.00,,6000.00,Y
903186,2025-03-21,701605,2,5400.00,20,1278.40,No
903187,2025-03-28,701605,3,5400.00,20,1278.40,No
903188,2025-04-04,701605,3,5400.00,20,1278.41,
903189,2025-08-24,701606,1,7200.00,50,3450.00,
903190,2025-08-31,701606,2,7200.00,50,3450.00,1
903191,2025-06-18,701607,1,5400.00,40,1133.33,0
903192,2025-06-25,701607,5,5400.00,40,1133.33,
903193,2025-07-02,701607,5,5400.00,40,1133.34,1
903194,2024-03-25,701608,5,4200.00,,1050.00,No
903195,2024-04-01,701608,2,4200.00,,1050.00,
903196,2024-04-08,701608,4,4200.00,,1050.00,N
903197,2024-04-15,701608,1,4200.00,,1050.00,1
903198,2025-09-23,701609,4,4200.00,10,925.00,No
903199,2025-09-30,701609,1,4200.00,10,925.00,No
903200,2025-10-07,701609,5,4200.00,10,925.00,
903201,2025-10-14,701609,5,4200.00,10,925.00,Yes
903202,2024-02-13,701610,4,4800.00,20,4050.00,1
903203,2025-07-06,701611,4,7200.00,,2393.64,0
903204,2025-07-13,701611,2,7200.00,,2393.65,No
903205,2024-03-29,701612,3,5400.00,,1350.00,N
903206,2024-04-05,701612,4,5400.00,,1350.00,No
903207,2024-04-12,701612,4,5400.00,,1350.00,No
903208,2024-04-19,701612,1,5400.00,,1350.00,Yes
903209,2025-01-30,701613,3,5400.00,10,4900.00,1
903210,2025-08-24,701614,2,3500.00,,2225.26,
903211,2024-01-10,701615,2,6000.00,40,1333.33,
903212,2024-01-17,701615,1,6000.00,40,1333.33,N
903213,2024-01-24,701615,5,6000.00,40,1333.34,1
903214,2024-07-04,701616,5,4800.00,,652.25,No
903215,2024-07-11,701616,3,4800.00,,652.25,0
903216,2024-07-18,701616,1,4800.00,,652.25,No
903217,2024-06-08,701617,4,4800.00,,2400.00,No
903218,2024-06-15,701617,2,5000.00,,2400.00,Yes
903219,2024-01-17,701618,3,7200.00,40,2264.52,
903220,2024-01-24,701618,3,7200.00,40,2264.52,No
903221,2024-11-28,701619,3,4200.00,,1400.00,No
903222,2024-12-05,701619,3,4200.00,,1400.00,0
903223,2024-12-12,701619,4,4200.00,,1400.00,1
903224,2023-12-05,701620,4,7200.00,,7200.00,Yes
903225,2024-12-07,701622,3,7200.00,,3600.00,N
903226,2024-12-14,701622,2,7200.00,,3600.00,Yes
903227,2025-04-15,701623,1,3500.00,40,375.00,
903228,2025-04-22,701623,3,3500.00,40,375.00,0
903229,2025-04-29,701623,4,3500.00,40,375.00,N
903230,2025-05-06,701623,2,3500.00,40,375.00,1
903231,2024-06-20,701624,1,3500.00,,1750.00,No
903232,2024-06-27,701624,1,3500.00,,1750.00,Yes
903233,2024-04-06,701625,2,3500.00,60,1166.67,0
903234,2024-04-13,701625,2,3500.00,60,1166.67,0
903235,2024-04-20,701625,3,3500.00,60,1166.66,Yes
903236,2025-04-26,701626,2,4800.00,60,1200.00,0
903237,2025-05-03,701626,2,4800.00,60,1200.00,0
903238,2025-05-10,701626,4,4800.00,60,1200.00,
903239,2025-05-17,701626,5,4800.00,60,1200.00,Yes
903240,2024-10-07,701627,3,4200.00,50,1092.62,
903241,2024-10-14,701627,3,4200.00,50,1092.62,No
903242,2024-10-21,701627,5,4200.00,50,1092.61,No
903243,2025-01-07,701628,1,4800.00,,4152.05,
903244,2025-09-18,701629,1,5400.00,,1350.00,No
903245,2025-09-25,701629,3,5400.00,,1350.00,
903246,2025-10-02,701629,1,5400.00,,1350.00,0
903247,2025-10-09,701629,1,5400.00,,1350.00,1
903248,2024-03-10,701630,3,4200.00,,1834.84,
903249,2024-03-17,701630,1,4200.00,,1834.83,0
903250,2024-10-11,701631,2,4800.00,,1075.77,
903251,2024-10-18,701631,2,4800.00,,1075.77,No
903252,2024-10-25,701631,1,4800.00,,1075.76,No
903253,2024-03-26,701632,2,4800.00,20,4050.00,Yes
903254,2025-07-03,701633,2,5400.00,40,3400.00,Y
903255,2025-05-15,701634,2,3500.00,,2757.84,0
903256,2024-03-04,701635,2,5400.00,20,726.89,0
903257,2024-03-11,701635,1,5400.00,20,726.89,N
903258,2024-03-18,701635,3,5400.00,20,726.89,No
903259,2024-03-25,701635,3,5400.00,20,726.88,N
903260,2025-02-06,701636,5,7200.00,,1249.87,0
903261,2025-02-13,701636,5,7200.00,,1249.87,
903262,2025-02-20,701636,4,7200.00,,1249.87,No
903263,2024-03-25,701637,1,4200.00,20,1437.47,
903264,2024-09-01,701638,3,4200.00,,854.63,N
903265,2024-09-08,701638,5,4200.00,,854.64,No
903266,2025-08-12,701639,2,6000.00,30,2400.00,
903267,2025-08-19,701639,3,6000.00,30,2400.00,Yes
903268,2025-07-02,701640,5,4200.00,,4200.00,Y
903269,2024-02-04,701641,1,6000.00,30,4800.00,1
903270,2024-02-17,701642,3,4200.00,20,1725.00,No
903271,2024-02-24,701642,5,4200.00,20,1725.00,Y
903272,2025-05-11,701643,1,4200.00,,899.51,
903273,2025-05-18,701643,3,4200.00,,899.51,N
903274,2025-05-25,701643,4,4200.00,,899.51,0
903275,2025-06-01,701643,3,4200.00,,899.51,N
903276,2025-08-03,701644,5,6000.00,20,1750.00,0
903277,2025-08-10,701644,4,6000.00,20,1750.00,0
903278,2025-08-17,701644,1,6000.00,20,1750.00,Yes
903279,2025-07-03,701645,1,3500.00,,1166.67,N
903280,2025-07-10,701645,2,3500.00,,1166.67,N
903281,2025-07-17,701645,2,3500.00,,1166.66,Y
903282,2024-08-07,701646,1,5400.00,20,4650.00,Y
903283,2025-06-04,701647,3,5400.00,50,1788.81,No
903284,2024-07-07,701648,1,3500.00,50,1600.00,
903285,2024-07-14,701648,5,3500.00,50,1600.00,1
903286,2025-09-11,701649,5,4200.00,40,1075.14,No
903287,2025-01-21,701650,1,4200.00,,2100.00,No
903288,2025-01-28,701650,3,4200.00,,2100.00,Yes
903289,2024-05-16,701651,4,5400.00,60,1350.00,0
903290,2024-05-23,701651,3,5400.00,60,1350.00,N
903291,2024-05-30,701651,2,5400.00,60,1350.00,0
903292,2024-06-06,701651,2,5400.00,60,1350.00,Y
903293,2024-10-22,701652,5,4200.00,10,1850.00,
903294,2024-10-29,701652,5,4200.00,10,1850.00,Yes
903295,2025-07-25,701654,4,5400.00,,840.96,0
903296,2025-08-01,701654,2,5400.00,,840.96,N
903297,2025-08-08,701654,2,5400.00,,840.95,N
903298,2024-10-03,701655,1,4200.00,,1050.00,0
903299,2024-10-10,701655,2,4200.00,,1050.00,N
903300,2024-10-17,701655,3,4200.00,,1050.00,N
903301,2024-10-24,701655,5,4200.00,,1050.00,Y
903302,2024-09-11,701656,1,4200.00,40,1100.00,No
903303,2024-09-18,701656,3,4200.00,40,1100.00,Y
903304,2025-08-23,701657,5,7200.00,50,930.08,N
903305,2025-08-30,701657,4,7200.00,50,930.07,No
903306,2023-12-27,701658,4,3500.00,,3500.00,1
903307,2025-07-26,701659,3,5400.00,20,1162.50,0
903308,2025-08-02,701659,3,5400.00,20,1162.50,No
903309,2025-08-09,701659,1,5400.00,20,1162.50,0
903310,2025-08-16,701659,4,5400.00,20,1162.50,1
903311,2024-07-04,701660,5,7200.00,,1572.34,0
903312,2024-07-11,701660,3,7200.00,,1572.34,N
903313,2024-07-18,701660,3,7200.00,,1572.33,
903314,2024-06-20,701661,1,3500.00,,2675.97,0
903315,2024-08-18,701662,4,4800.00,20,1152.90,0
903316,2024-08-25,701662,1,4800.00,20,1152.91,0
903317,2025-09-26,701663,5,7200.00,,1148.36,
903318,2025-10-03,701663,2,7200.00,,1148.36,N
903319,2025-10-10,701663,4,7200.00,,1148.36,No
903320,2025-10-17,701663,1,7200.00,,1148.36,No
903321,2024-07-10,701664,3,4200.00,30,1000.00,No
903322,2024-07-17,701664,1,4200.00,30,1000.00,N
903323,2024-07-24,701664,4,4200.00,30,1000.00,Y
903324,2025-08-20,701665,3,6000.00,50,2850.00,
903325,2025-08-27,701665,2,6000.00,50,2850.00,Yes
903326,2025-07-30,701666,4,3500.00,,1166.67,No
903327,2025-08-06,701666,4,3500.00,,1166.67,
903328,2025-08-13,701666,3,3500.00,,1166.66,Y
903329,2024-09-30,701667,1,5400.00,,1115.81,No
903330,2024-10-07,701667,3,5400.00,,1115.81,No
903331,2025-07-21,701668,1,6000.00,10,2750.00,
903332,2025-07-28,701668,4,6000.00,10,2750.00,Yes
903333,2024-04-02,701669,2,7200.00,,1800.00,
903334,2024-04-09,701669,2,7200.00,,1800.00,No
903335,2024-04-16,701669,2,7200.00,,1800.00,
903336,2024-04-23,701669,2,7200.00,,1800.00,Yes
903337,2025-08-23,701670,4,5400.00,,2071.94,
903338,2025-08-30,701670,1,5400.00,,2071.94,No
903339,2024-02-18,701671,2,4200.00,,1400.00,
903340,2024-02-25,701671,3,4200.00,,1400.00,0
903341,2024-03-03,701671,4,4200.00,,1400.00,Y
903342,2025-04-18,701672,5,4200.00,20,1150.00,No
903343,2025-04-25,701672,2,4200.00,20,1150.00,N
903344,2025-05-02,701672,5,4200.00,20,1150.00,Yes
903345,2025-04-16,701673,5,3500.00,40,1500.00,Y
903346,2025-05-31,701674,1,5400.00,,1800.00,No
903347,2025-06-07,701674,2,5400.00,,1800.00,0
903348,2025-06-14,701674,5,5400.00,,1800.00,Yes
903349,2024-05-18,701675,3,4800.00,20,4050.00,1
903350,2025-01-14,701676,4,4200.00,,1050.00,N
903351,2025-01-21,701676,4,4200.00,,1050.00,0
903352,2025-01-28,701676,3,4200.00,,1050.00,No
903353,2025-02-04,701676,1,4200.00,,1050.00,Y
903354,2024-04-12,701677,4,4800.00,40,2800.00,Y
903355,2024-02-05,701678,3,5400.00,50,1410.72,0
903356,2024-02-12,701678,3,5400.00,50,1410.73,0
903357,2024-10-28,701679,5,4200.00,,2826.27,N
903358,2025-03-06,701680,1,3500.00,20,2750.00,1
903359,2025-09-11,701681,2,3500.00,,1166.67,
903360,2025-09-18,701681,3,3500.00,,1166.67,
903361,2025-09-25,701681,1,3500.00,,1166.66,Y
903362,2023-11-26,701682,4,3500.00,,1750.00,0
903363,2023-12-03,701682,4,3500.00,,1750.00,1
903364,2024-05-31,701683,4,5400.00,,2700.00,
903365,2024-06-07,701683,3,5400.00,,2700.00,Yes
903366,2025-06-26,701684,5,5400.00,40,1700.00,No
903367,2025-07-03,701684,5,5400.00,40,1700.00,Y
903368,2024-07-09,701685,2,6000.00,,6000.00,Yes
903369,2024-08-14,701686,1,4800.00,,2400.00,N
903370,2024-08-21,701686,5,4800.00,,2400.00,Y
903371,2024-03-18,701687,2,3500.00,,577.88,
903372,2024-03-25,701687,1,3500.00,,577.88,0
903373,2025-02-21,701688,4,5400.00,,2700.00,
903374,2025-02-28,701688,4,5400.00,,2700.00,Yes
903375,2025-01-20,701689,2,3500.00,40,750.00,No
903376,2025-01-27,701689,5,3500.00,40,750.00,Y
903377,2024-12-21,701690,1,4200.00,,1696.57,0
903378,2024-12-28,701690,1,4200.00,,1696.57,No
903379,2024-02-26,701691,2,5400.00,30,608.37,0
903380,2024-03-04,701691,1,5400.00,30,608.37,N
903381,2025-01-29,701692,1,4200.00,,452.83,0
903382,2025-02-05,701692,2,4200.00,,452.84,N
903383,2024-01-02,701693,5,5400.00,,5400.00,1
903384,2025-01-10,701694,5,7200.00,30,6000.00,Y
903385,2024-09-26,701695,1,3500.00,60,1020.88,No
903386,2024-10-03,701695,4,3500.00,60,1020.87,
903387,2025-02-26,701696,4,7200.00,20,1005.82,N
903388,2025-03-05,701696,1,7200.00,20,1005.82,N
903389,2025-03-12,701696,3,7200.00,20,1005.82,0
903390,2024-10-31,701697,4,4800.00,40,2800.00,Y
903391,2025-09-20,701698,3,3500.00,,344.11,
903392,2025-09-27,701698,2,3500.00,,344.11,
903393,2025-10-04,701698,1,3500.00,,344.10,No
903394,2024-05-01,701699,1,4200.00,,1025.72,
903395,2024-05-08,701699,5,4200.00,,1025.72,0
903396,2024-06-22,701700,3,3500.00,50,1289.22,
903397,2024-06-29,701700,1,3500.00,50,1289.23,0
903398,2023-12-04,701701,4,6000.00,50,1425.00,No
903399,2023-12-11,701701,4,6000.00,50,1425.00,
903400,2023-12-18,701701,4,6000.00,50,1425.00,No
903401,2023-12-25,701701,1,6000.00,50,1425.00,Y
903402,2025-07-06,701702,5,6000.00,,2000.00,N
903403,2025-07-13,701702,4,6000.00,,2000.00,No
903404,2025-07-20,701702,2,6000.00,,2000.00,Yes
903405,2024-10-16,701703,5,4800.00,20,2025.00,N
903406,2024-10-23,701703,3,4800.00,20,2025.00,1
903407,2025-09-28,701704,1,3500.00,,3500.00,Yes
903408,2024-02-22,701705,5,3500.00,,1205.94,No
903409,2024-02-29,701705,4,3500.00,,1205.95,No
903410,2025-01-17,701706,2,3500.00,30,866.64,0
903411,2025-01-24,701706,5,3500.00,30,866.65,
903412,2023-12-05,701707,1,3500.00,,3500.00,1
903413,2025-07-04,701708,2,3500.00,,1166.67,N
903414,2025-07-11,701708,3,3500.00,,1166.67,No
903415,2025-07-18,701708,1,3500.00,,1166.66,Yes
903416,2024-04-22,701709,1,4200.00,50,1300.00,0
903417,2024-04-29,701709,4,4200.00,50,1300.00,
903418,2024-05-06,701709,4,4200.00,50,1300.00,1
903419,2025-04-02,701710,3,3500.00,40,266.19,No
903420,2025-04-09,701710,5,3500.00,40,266.19,N
903421,2025-04-16,701710,2,3500.00,40,266.19,
903422,2025-04-23,701710,1,3500.00,40,266.20,0
903423,2025-03-27,701711,1,5400.00,60,5400.00,Y
903424,2024-01-07,701712,2,6000.00,10,1423.71,0
903425,2024-01-14,701712,5,6000.00,10,1423.72,
903426,2025-01-28,701713,1,6000.00,,6000.00,1
903427,2025-02-28,701714,5,4200.00,,1087.19,No
903428,2025-03-07,701714,1,4200.00,,1087.20,0
903429,2024-08-07,701715,2,6000.00,40,1333.33,N
903430,2024-08-14,701715,4,6000.00,40,1333.33,0
903431,2024-08-21,701715,2,6000.00,40,1333.34,1
903432,2025-02-03,701716,5,3500.00,,3500.00,Yes
903433,2024-12-30,701717,3,3500.00,,1750.00,No
903434,2025-01-06,701717,3,3500.00,,1750.00,Y
903435,2024-11-13,701718,4,4200.00,20,1725.00,N
903436,2024-11-20,701718,5,4200.00,20,1725.00,Y
903437,2025-06-12,701719,1,4800.00,40,1400.00,N
903438,2025-06-19,701719,3,4800.00,40,1400.00,1
903439,2024-03-18,701720,2,4200.00,,4200.00,Y
903440,2023-12-29,701721,5,7200.00,,1666.45,
903441,2024-01-05,701721,2,7200.00,,1666.45,
903442,2024-01-12,701721,5,7200.00,,1666.45,0
903443,2025-03-14,701722,1,6000.00,,2000.00,
903444,2025-03-21,701722,5,6000.00,,2000.00,No
903445,2025-03-28,701722,4,6000.00,,2000.00,1
903446,2024-03-04,701723,2,4800.00,,4800.00,1
903447,2023-12-03,701724,4,5400.00,40,1133.33,
903448,2023-12-10,701724,4,5400.00,40,1133.33,N
903449,2023-12-17,701724,2,5400.00,40,1133.34,1
903450,2025-05-04,701725,3,7200.00,20,3425.14,N
903451,2024-10-27,701726,3,3500.00,40,923.33,
903452,2024-09-09,701727,4,7200.00,30,6000.00,Y
903453,2025-06-12,701728,3,3500.00,60,1750.00,0
903454,2025-06-19,701728,4,3500.00,60,1750.00,Y
903455,2025-06-13,701729,2,3500.00,10,2404.33,N
903456,2025-04-21,701730,1,4200.00,,1400.00,N
903457,2025-04-28,701730,4,4200.00,,1400.00,
903458,2025-05-05,701730,1,4200.00,,1400.00,1
903459,2024-11-15,701731,3,7200.00,,3600.00,N
903460,2024-11-22,701731,4,7400.00,,3600.00,Yes
903461,2025-07-16,701732,3,3500.00,40,1252.60,No
903462,2024-03-23,701733,1,4200.00,10,1850.00,No
903463,2024-03-30,701733,3,4200.00,10,1850.00,Yes
