TRANS_ID,PROD_KEY,STORE_KEY,TRANS_DT,TRANS_TIME,PRIORITY,SALES_QTY,SALES_PRICE,SALES_AMT,DISCOUNT,SALES_COST,SALES_MGRN,SHIPMODE,SHIP_COST
243500,1037740,9004,1/8/2011,7,"""Medium""",12,115.99,975.32,0.01,1338.94,52.93,"""Express Air""",2.5
243502,1018236,9004,7/21/2012,19,"""Medium""",20.7,15.51,270.07,0.01,349.37,7.35,"""Express Air""",5.8
243504,294769,9004,3/30/2012,16,"""Critical""",9.8,21.98,304.65,0.1,283.42,24.2,"""Regular Air""",8.32
243506,434079,9004,9/19/2010,7,"""Low""",5.6,205.99,1260.2,0.03,1964.9,-523,"""Regular Air""",8.99
243508,805551,9004,9/25/2010,16,"""Medium""",36.8,22.98,943.55,0.06,850.46,206.56,"""Express Air""",7.58
243510,357719,9004,12/12/2010,16,"""Not Specified""",26.4,1.88,51.17,0.05,75.7,-13.71,"""Regular Air""",1.49
243512,671330,9004,2/5/2009,19,"""Low""",4.2,195.99,833.93,0.1,1831.26,-655.42,"""Regular Air""",3.99
243514,545294,9004,2/5/2009,20,"""Low""",33.6,2.88,125.87,0.07,128.58,9.59,"""Regular Air""",1.01
243516,299699,9004,8/20/2009,12,"""Not Specified""",47,225.02,10377.22,0.05,9610.41,965.48,"""Delivery Truck""",28.66
243518,582987,9004,1/11/2009,15,"""Low""",15.2,399.98,5593.32,0.08,6692.74,906.8,"""Delivery Truck""",12.06
243520,910598,9004,6/23/2010,15,"""High""",12.6,42.76,740.49,0.1,680.68,88.9,"""Regular Air""",6.22
243522,616627,9004,6/15/2012,11,"""Not Specified""",33.6,2.21,96.93,0.06,91.05,14.97,"""Regular Air""",1
243524,632964,9004,3/19/2009,18,"""High""",31.2,28.99,843.12,0.07,1142.62,-12.08,"""Regular Air""",8.59
243526,1041463,9004,5/13/2012,20,"""High""",36,15.28,609.4,0.04,700.39,-89.23,"""Regular Air""",10.91
243528,772761,9004,10/2/2011,19,"""Not Specified""",18,810.98,10992.67,0.06,13163.82,3055.72,"""Delivery Truck""",16.06
243530,1029916,9004,8/9/2011,14,"""Critical""",15.3,2.16,38.06,0.06,121.93,-85.27,"""Regular Air""",6.05
243532,165300,9004,5/4/2009,9,"""Critical""",35.1,276.2,8525.01,0.06,7655.2,3116.54,"""Regular Air""",24.49
243534,209997,9004,10/14/2012,20,"""Low""",9,5.68,55.66,0.09,47.89,8.82,"""Regular Air""",1.39
243536,705403,9004,10/2/2011,20,"""Not Specified""",27.9,4.71,126.62,0.06,160.49,-14.54,"""Regular Air""",0.7
243538,331004,9004,7/26/2012,14,"""Low""",7.2,16.74,96.77,0.03,193.93,-60.04,"""Regular Air""",7.04
243540,698622,9004,8/14/2011,10,"""Critical""",20.3,114.98,3218.42,0.08,4582.92,-1248.58,"""Delivery Truck""",58.72
243542,218863,9004,2/24/2012,16,"""High""",30.1,205.99,7679.51,0,6550.15,2307.42,"""Regular Air""",5
243544,761908,9004,9/30/2012,14,"""Low""",21,7.28,135.14,0.09,185.57,-32.78,"""Regular Air""",5.47
243546,766319,9004,5/10/2012,14,"""High""",12.6,4.98,71.6,0.05,100.32,-30.65,"""Regular Air""",4.7
243548,203328,9004,7/10/2012,15,"""High""",39.2,16.91,673.21,0.05,807.68,20.86,"""Express Air""",6.25
243550,953860,9004,3/19/2009,16,"""Critical""",22.4,5.34,139.15,0.06,232.28,-82.82,"""Regular Air""",5.63
243552,795486,9004,8/17/2012,14,"""Low""",9,101.41,691.28,0.07,1410.87,-396.84,"""Regular Air""",35
243554,472903,9004,5/21/2010,8,"""Critical""",3.5,499.99,2289.56,0.04,3511.23,-1011.32,"""Regular Air""",24.49
243556,587889,9004,6/17/2010,15,"""High""",0.8,279.48,214.07,0.05,511.67,-232.24,"""Regular Air""",35
243558,191273,9004,1/20/2012,9,"""Low""",38,23.99,952.47,0.03,640.9,270.69,"""Regular Air""",6.3
243560,287133,9004,8/7/2011,13,"""Medium""",17,99.99,1616.64,0.07,1672.82,26.94,"""Regular Air""",19.99
243562,112938,9004,12/12/2012,9,"""Critical""",14.7,2.98,49.55,0.09,84.81,-22.32,"""Express Air""",2.03
243564,967842,9004,6/8/2012,13,"""Not Specified""",1.6,328.14,517.16,0.06,1129.88,-473.66,"""Delivery Truck""",91.05
243566,914855,9004,4/29/2010,17,"""High""",31.5,2.08,91.41,0.01,99.58,-5.99,"""Regular Air""",1.49
243568,829409,9004,12/18/2011,9,"""Critical""",12,4.76,61.14,0.03,75.32,-3.95,"""Regular Air""",3.01
243570,255922,9004,7/22/2009,15,"""Not Specified""",8.1,30.56,202.23,0.09,216.72,58.23,"""Regular Air""",2.99
243572,269814,9004,4/13/2012,14,"""High""",41.4,18.99,701.27,0.05,639.89,233.6,"""Regular Air""",5.23
243574,747572,9004,4/10/2010,14,"""Low""",21.6,13.48,339.03,0.09,388.31,-24.44,"""Regular Air""",4.51
243576,639545,9004,1/17/2009,9,"""Medium""",2.4,90.48,269.17,0.03,321.84,-50.43,"""Regular Air""",19.99
243578,914855,9004,12/12/2010,19,"""Medium""",8,2.08,16.47,0.1,23.36,-6.82,"""Regular Air""",1.49
243580,864079,9004,2/26/2012,12,"""Critical""",12.6,10.98,142.5,0.01,202.47,-4.84,"""Regular Air""",3.99
243582,1029403,9004,7/5/2010,14,"""Not Specified""",1.4,6.78,19.36,0.1,25.31,-11.85,"""Regular Air""",6.18
243584,492902,9004,4/6/2010,16,"""Medium""",26.4,14.03,380.85,0.04,583.43,-120.48,"""Regular Air""",9.37
243586,361692,9004,4/20/2010,15,"""Medium""",41.4,11.97,533.25,0.07,638.87,-88.32,"""Regular Air""",5.81
243588,609559,9004,11/1/2012,18,"""Not Specified""",44,110.99,4263.93,0.04,3472.49,1411.03,"""Regular Air""",2.5
243590,266765,9004,10/24/2011,12,"""Critical""",27,17.07,372.48,0.01,452.62,59.47,"""Express Air""",8.13
243592,751161,9004,2/22/2010,18,"""High""",1.6,880.98,1270.37,0,2890.62,-1128.66,"""Delivery Truck""",44.55
243594,489579,9004,5/17/2011,18,"""High""",32.2,1.89,62.59,0.01,108.42,-21.49,"""Regular Air""",0.76
243596,930243,9004,9/24/2012,20,"""Not Specified""",20.8,40.97,981.36,0.06,918.92,146.24,"""Regular Air""",8.99
243598,864079,9004,10/5/2010,11,"""Low""",8.8,10.98,122.35,0.02,134.31,-13.55,"""Regular Air""",3.99
243600,242881,9004,3/14/2010,17,"""Medium""",11.2,167.27,1906.17,0.07,3122.56,-446.31,"""Regular Air""",35
243602,399912,9004,1/5/2009,11,"""Critical""",33,145.45,4422.33,0,3744.92,1054.93,"""Delivery Truck""",17.85
243604,957636,9004,9/2/2012,7,"""Critical""",2.4,11.58,36.71,0.02,46.41,-11.69,"""Regular Air""",5.72
243606,947094,9004,3/18/2009,11,"""Critical""",12.6,20.98,303.32,0.05,1193.38,-815.79,"""Delivery Truck""",53.03
243608,219855,9004,8/4/2009,19,"""Not Specified""",30.8,7.64,285.98,0.01,176.13,160.02,"""Regular Air""",1.39
243612,255922,9004,9/4/2010,7,"""Medium""",8,30.56,222.48,0.09,237.41,68.1,"""Regular Air""",2.99
243614,1029916,9004,5/11/2009,17,"""High""",12.6,2.16,35.62,0.03,129.44,-90.59,"""Regular Air""",6.05
243616,455572,9004,6/10/2011,9,"""High""",27,43.57,839.7,0.06,1152.63,23.7,"""Regular Air""",16.36
243618,249175,9004,7/5/2012,17,"""Not Specified""",8,4.55,34.76,0.02,37.21,8.27,"""Regular Air""",1.49
243620,357719,9004,7/17/2009,16,"""Not Specified""",29.4,1.88,73.83,0,94.52,-15.56,"""Regular Air""",1.49
243622,1018236,9004,6/28/2011,12,"""Critical""",12,15.51,206.13,0.05,261.18,-28.58,"""Regular Air""",5.8
243624,905242,9004,12/1/2011,9,"""High""",29,130.98,2467.19,0.08,4368.52,-570.18,"""Delivery Truck""",30
243626,475614,9004,12/1/2011,17,"""High""",8,6.68,57.77,0.08,62.95,3.77,"""Regular Air""",1.5
243628,380477,9004,10/25/2012,13,"""Medium""",41.4,7.89,305.34,0.1,314.25,48.59,"""Regular Air""",2.82
243630,967595,9004,9/24/2009,18,"""Medium""",9,65.99,429.35,0.1,764.34,-170.53,"""Regular Air""",3.99
243632,704958,9004,7/19/2010,15,"""Low""",13.5,1.86,21.92,0,58.16,-30.26,"""Regular Air""",2.58
243634,453581,9004,1/5/2010,20,"""Not Specified""",23.8,19.99,632.51,0.04,724.43,-44.81,"""Regular Air""",11.17
243636,203328,9004,1/5/2010,19,"""Not Specified""",39.6,16.91,712.64,0.06,771.7,-27.72,"""Regular Air""",6.25
243638,470802,9004,10/23/2011,7,"""Not Specified""",35.2,23.99,992.05,0.03,665.92,389.61,"""Regular Air""",6.71
243640,455222,9004,4/2/2009,8,"""Medium""",17,37.94,526.92,0.1,466.74,178.14,"""Express Air""",5.08
243642,272408,9004,8/12/2010,17,"""Medium""",5.6,4.24,35.4,0.07,43.97,-14.36,"""Express Air""",5.41
243644,823075,9004,5/28/2009,8,"""Critical""",30,17.7,550.29,0.03,613.47,-82.5,"""Regular Air""",9.47
243646,218863,9004,8/23/2011,18,"""Low""",31.2,205.99,6888.66,0.03,6108,1925.58,"""Regular Air""",5
243648,191273,9004,6/19/2012,9,"""Low""",40,23.99,615.68,0.09,792.58,166.93,"""Regular Air""",6.3
243650,553905,9004,2/17/2012,20,"""Critical""",20,2.74,47.88,0.03,102.18,-47.41,"""Regular Air""",3.5
243652,761908,9004,2/13/2009,15,"""Medium""",43.2,7.28,299.3,0.1,416.21,-66.87,"""Regular Air""",5.47
243654,764509,9004,6/11/2012,17,"""Medium""",7,120.98,618.26,0.09,1251.13,-404.36,"""Delivery Truck""",58.64
243656,990083,9004,12/26/2010,14,"""Medium""",1,4.98,5.73,0.01,6.81,-1.84,"""Regular Air""",0.8
243658,746290,9004,12/25/2012,18,"""Medium""",4.5,125.99,485.29,0.05,1082.29,-452.39,"""Regular Air""",8.8
243660,945963,9004,1/9/2011,18,"""Critical""",38,20.98,763.04,0.05,2145.69,-1348.5,"""Delivery Truck""",45
243662,573049,9004,6/16/2011,13,"""Critical""",17,3.15,43.13,0.05,34.03,19.47,"""Regular Air""",0.49
243664,616627,9004,11/24/2010,11,"""Medium""",24.3,2.21,58.64,0.08,55.04,4.55,"""Regular Air""",1
243666,489579,9004,7/2/2011,13,"""Not Specified""",35.1,1.89,51.8,0.08,94.23,-20.6,"""Regular Air""",0.76
243668,698263,9004,9/15/2012,7,"""High""",20,140.98,2135.57,0.01,2943.63,-124.04,"""Delivery Truck""",36.09
243670,973228,9004,12/11/2009,13,"""Medium""",37.8,195.99,5650.1,0.02,5942.92,2288.64,"""Regular Air""",4.2
243672,219708,9004,4/1/2012,7,"""High""",4,10.01,51.94,0.03,52.49,-12.48,"""Express Air""",1.99
243674,117213,9004,4/10/2012,19,"""Medium""",24.8,2.94,62.43,0.04,69.37,21.73,"""Regular Air""",0.81
243676,715054,9004,10/12/2012,16,"""Low""",26,128.24,3505.6,0.03,2314.51,1019.7,"""Regular Air""",12.65
243678,953470,9004,10/6/2010,19,"""Not Specified""",30,160.98,3605.48,0.1,4538.64,290.66,"""Delivery Truck""",30
243680,957636,9004,5/26/2010,18,"""High""",34.3,11.58,392.74,0.07,569.58,-2.23,"""Regular Air""",6.97
243682,828775,9004,10/14/2012,18,"""High""",40,65.99,2135.97,0.07,2400.13,239.4,"""Regular Air""",8.99
243684,491548,9004,10/28/2011,15,"""Not Specified""",7.7,40.97,472.12,0.03,394.54,56.1,"""Regular Air""",1.99
243686,485887,9004,2/27/2010,9,"""High""",24.8,105.98,3232.68,0.03,2409.9,875.45,"""Regular Air""",13.99
243688,953470,9004,9/23/2012,17,"""Medium""",28,160.98,4917.79,0.05,5806.17,632.98,"""Delivery Truck""",30
243690,272408,9004,7/14/2012,12,"""Low""",2,4.24,11.96,0.08,18.73,-10.33,"""Regular Air""",5.41
243692,131747,9004,10/4/2011,7,"""Critical""",1.6,14.48,22.19,0.05,73.3,-44.39,"""Regular Air""",1.99
243694,37176,9004,8/10/2011,17,"""Critical""",17,349.45,5443.36,0.04,4522.25,1418.36,"""Delivery Truck""",60
243696,200147,9004,11/23/2009,9,"""Medium""",33.6,204.1,9046.37,0.05,4857.97,4938.78,"""Regular Air""",13.99
243698,664514,9004,10/23/2010,15,"""Not Specified""",36,65.99,1368.56,0.06,1904.75,470.83,"""Regular Air""",3.9
243700,459865,9004,2/12/2009,14,"""Low""",13.5,7.31,103.62,0.1,69.57,39.98,"""Regular Air""",0.49
243702,200320,9004,12/27/2010,16,"""Critical""",34,3.78,113.96,0.03,83.69,44.8,"""Regular Air""",0.71
243704,523179,9004,2/12/2009,15,"""Low""",20,6.7,124.84,0.08,123.36,10.56,"""Regular Air""",1.56
243706,957636,9004,1/18/2009,18,"""Medium""",12,11.58,113.52,0.02,137.48,1.46,"""Regular Air""",5.72
243708,934862,9004,1/18/2009,14,"""Medium""",15.3,15.51,250.88,0.02,473.74,-210.09,"""Regular Air""",17.78
243710,945963,9004,5/19/2012,10,"""High""",42.3,20.98,1078.98,0.02,2623.56,-1637.52,"""Delivery Truck""",45
243712,105743,9004,11/26/2011,12,"""Low""",9.1,442.14,3075.63,0.08,5532.43,215.31,"""Delivery Truck""",14.7
243714,382748,9004,7/29/2012,10,"""Low""",36.9,14.98,459.11,0.09,735.53,-121.44,"""Express Air""",7.69
243716,317714,9004,2/2/2012,18,"""Low""",36,1.6,59.9,0.01,79.12,-15.13,"""Regular Air""",1.29
243718,908570,9004,5/14/2009,17,"""Critical""",24.5,95.99,2261.71,0.01,2645.76,713.88,"""Regular Air""",4.9
243720,467302,9004,1/21/2009,12,"""Low""",4,8.01,26.75,0.1,38.82,-6.88,"""Regular Air""",2.87
243722,845743,9004,1/3/2012,11,"""Critical""",39.2,15.57,741.57,0.1,410.42,352.41,"""Regular Air""",1.39
243724,853927,9004,5/3/2012,19,"""Critical""",9,2.84,26.09,0.08,27.24,-1.76,"""Regular Air""",0.93
243726,219708,9004,2/11/2010,13,"""High""",7.2,10.01,57.09,0.08,87.23,-7.23,"""Regular Air""",1.99
243728,568048,9004,6/1/2009,15,"""High""",4,4.71,19.46,0.05,21.76,-2.97,"""Express Air""",0.7
243730,334736,9004,2/7/2010,11,"""High""",25.9,7.64,253.61,0.04,333.6,-50.96,"""Express Air""",5.83
243732,438316,9004,10/24/2010,7,"""Critical""",7,7.78,60.19,0.01,48.01,6.44,"""Regular Air""",2.5
243734,203328,9004,4/28/2010,16,"""Low""",16.8,16.91,312.98,0.07,433.75,-27.98,"""Regular Air""",6.25
243736,1037740,9004,1/30/2010,9,"""Critical""",24.5,115.99,2244.48,0.08,3274.8,784.77,"""Regular Air""",2.5
243738,573049,9004,10/5/2012,13,"""Low""",32.8,3.15,123.11,0.06,80.16,48.93,"""Regular Air""",0.49
243740,203328,9004,8/30/2012,18,"""Medium""",44,16.91,770.53,0.04,713.83,30.17,"""Regular Air""",6.25
243742,985540,9004,7/4/2010,20,"""High""",5.4,4.91,31.39,0.06,47.74,-18.34,"""Regular Air""",4.97
243744,957535,9004,7/6/2009,17,"""Low""",12,3.52,47.79,0.04,99.95,-57.75,"""Regular Air""",6.83
243746,802024,9004,8/31/2011,7,"""Not Specified""",43.2,70.71,3057.95,0.01,4306.15,-912.08,"""Regular Air""",37.58
243748,934862,9004,7/6/2009,14,"""Low""",2.7,15.51,63.84,0.02,94.48,-47.97,"""Regular Air""",17.78
243750,957636,9004,2/16/2009,18,"""Low""",13.5,11.58,162.35,0.04,181.77,-8.11,"""Regular Air""",6.97
243752,497806,9004,4/7/2009,13,"""Low""",9.9,5.58,54.77,0.02,83.84,-22.48,"""Regular Air""",5.3
243754,724251,9004,12/5/2009,17,"""Low""",13.5,170.98,2758.22,0,1597.89,966.81,"""Regular Air""",13.99
243756,1029312,9004,12/5/2009,20,"""Low""",13,35.94,317.16,0.09,359.39,107.74,"""Regular Air""",6.66
243758,751465,9004,6/14/2011,13,"""Low""",9,70.98,742.84,0.01,959.51,-320.7,"""Delivery Truck""",59.81
243760,864642,9004,2/2/2012,19,"""Medium""",28.8,1.88,59.77,0.04,67.27,0.37,"""Regular Air""",0.79
243762,746290,9004,10/20/2009,10,"""High""",31.2,125.99,3533.37,0.06,4241.6,671.95,"""Regular Air""",8.8
243764,217793,9004,11/25/2010,10,"""High""",14.4,11.99,187.78,0.08,213.58,-21.82,"""Regular Air""",5.99
243766,37176,9004,5/5/2011,11,"""Not Specified""",3.2,349.45,839.54,0.01,1172.99,224.8,"""Delivery Truck""",60
243768,760927,9004,12/19/2009,19,"""High""",37.8,40.98,1320.86,0.09,1821.56,-100.49,"""Regular Air""",6.5
243770,455222,9004,8/18/2010,19,"""Not Specified""",7,37.94,283.57,0.02,194.35,71.21,"""Regular Air""",5.08
243772,325508,9004,9/5/2011,15,"""Low""",0.8,10.48,13.04,0.06,17.04,-6.62,"""Regular Air""",2.89
243774,786593,9004,3/2/2010,10,"""Medium""",5.4,1.76,23.26,0.04,14.65,-4.13,"""Express Air""",4.86
243776,523179,9004,8/7/2009,9,"""High""",23.4,6.7,137.61,0.06,146.67,27.47,"""Express Air""",1.56
243778,957535,9004,5/19/2011,18,"""Not Specified""",0.7,3.52,10.48,0.04,8.92,-5.44,"""Regular Air""",6.83
243780,746290,9004,4/21/2012,17,"""High""",5.6,125.99,786.68,0.01,1196.95,-315.03,"""Regular Air""",8.8
243782,1037740,9004,3/30/2011,7,"""Medium""",29.4,115.99,2863.81,0.05,3567.61,1303.92,"""Regular Air""",2.5
243784,314388,9004,7/13/2012,12,"""Not Specified""",23.2,205.99,3767.62,0,4554.66,1419.05,"""Regular Air""",8.99
243786,593359,9004,1/16/2009,16,"""Critical""",32.4,2.18,68.83,0.09,75.16,3.23,"""Regular Air""",0.78
243788,609559,9004,8/4/2011,12,"""Not Specified""",10,110.99,838.04,0.06,1238.67,-128.83,"""Regular Air""",2.5
243790,453581,9004,10/31/2010,18,"""High""",40,19.99,650.87,0.09,1187.82,-188.41,"""Regular Air""",11.17
243792,240546,9004,2/10/2011,16,"""Critical""",5.4,205.99,926.9,0.06,1856.71,-620.83,"""Express Air""",8.99
243794,105743,9004,5/19/2010,18,"""High""",30.6,442.14,16073.03,0.01,9646.43,5386.32,"""Delivery Truck""",14.7
243796,219708,9004,12/21/2012,18,"""Critical""",9,10.01,87.32,0.06,104,-3.96,"""Regular Air""",1.99
243798,287133,9004,5/13/2012,20,"""High""",21.6,99.99,2298.32,0.06,2180.98,218.72,"""Regular Air""",19.99
243800,248300,9004,6/22/2012,13,"""High""",20,70.98,1085.95,0.09,1521.81,-102.3,"""Delivery Truck""",26.85
243802,704958,9004,5/31/2010,15,"""High""",33.6,1.86,64.58,0.07,194.01,-104.8,"""Regular Air""",2.58
243804,905242,9004,5/22/2009,20,"""Critical""",50,130.98,6277.75,0.1,7141.33,-592.43,"""Delivery Truck""",30
243806,625704,9004,9/28/2011,18,"""Low""",32,21.98,825.8,0.1,695.62,183.48,"""Regular Air""",2.87
243808,990083,9004,10/1/2012,16,"""Critical""",38,4.98,152.91,0.06,106.53,82.65,"""Regular Air""",0.8
243810,805551,9004,1/12/2012,16,"""Critical""",18,22.98,430.41,0.08,461.07,-1.55,"""Regular Air""",7.58
243812,701926,9004,4/20/2010,17,"""Medium""",28.8,29.14,921.3,0.09,579.23,353.16,"""Regular Air""",4.86
243814,639545,9004,9/28/2011,13,"""Low""",44.1,90.48,2991.77,0.05,3093.4,1340.07,"""Regular Air""",19.99
243816,751161,9004,1/22/2009,15,"""Low""",22.4,880.98,22544.06,0.02,20677.46,7513.88,"""Delivery Truck""",44.55
243818,250373,9004,6/24/2012,16,"""Low""",4.2,13.99,71.8,0.03,122.2,-38.29,"""Regular Air""",7.51
243820,609559,9004,1/27/2009,7,"""Medium""",2.8,110.99,377.21,0.02,855.59,-411.65,"""Regular Air""",2.5
243822,249175,9004,5/1/2009,11,"""Critical""",24,4.55,75.19,0.03,88.49,20.68,"""Regular Air""",1.49
243824,226603,9004,9/23/2009,8,"""Not Specified""",22.4,60.97,1929.19,0.04,1380.33,570.67,"""Regular Air""",4.5
243826,220034,9004,4/19/2010,9,"""Medium""",3.6,32.98,114.18,0.08,257.83,-125.99,"""Regular Air""",5.5
243828,200147,9004,9/12/2012,15,"""Not Specified""",41,204.1,5731.73,0.05,4666.05,3702,"""Regular Air""",13.99
243830,459865,9004,8/15/2009,19,"""High""",18.2,7.31,155.48,0.1,116.78,73.18,"""Regular Air""",0.49
243832,459865,9004,10/10/2011,19,"""High""",31.2,7.31,282.07,0.03,145.05,140.01,"""Regular Air""",0.49
243834,399912,9004,2/17/2011,17,"""Low""",5,145.45,756.15,0.06,1007.47,-280.28,"""Delivery Truck""",17.85
243836,797793,9004,2/17/2011,14,"""Low""",0.7,12.28,18.15,0.04,19.5,-7.26,"""Regular Air""",6.13
243838,112938,9004,7/4/2010,8,"""Not Specified""",23.1,2.98,97.78,0.09,129.47,-31.22,"""Regular Air""",2.03
243840,751161,9004,12/13/2011,16,"""Not Specified""",10.4,880.98,8234.98,0.04,9130.26,2322.44,"""Delivery Truck""",44.55
243842,1064589,9004,7/2/2012,13,"""Not Specified""",18,95.99,1592.91,0.05,2196.66,-468.89,"""Express Air""",35
243844,947094,9004,3/8/2010,19,"""Medium""",14,20.98,455.34,0.06,1352.09,-932.55,"""Delivery Truck""",53.03
243846,430465,9004,5/26/2009,7,"""Critical""",21,2.62,56.21,0.05,42.26,12.71,"""Regular Air""",0.8
243848,219708,9004,6/15/2010,20,"""Low""",0.8,10.01,12.2,0.01,43.93,-33.93,"""Regular Air""",1.99
243850,1039077,9004,7/16/2012,16,"""Medium""",50,27.18,1406.64,0.02,934.62,424.36,"""Regular Air""",8.23
243852,954683,9004,11/10/2012,16,"""Low""",25.2,60.98,1728.66,0.08,1710.18,485.02,"""Regular Air""",19.99
243854,1023942,9004,8/1/2009,11,"""Not Specified""",35,10.31,527.6,0,293.91,221.59,"""Regular Air""",1.79
243856,609559,9004,11/16/2009,15,"""Critical""",36,110.99,2997.91,0.03,3622.78,1371.74,"""Regular Air""",2.5
243858,242881,9004,7/25/2010,8,"""Medium""",18.2,167.27,3025.58,0.07,4967.9,-618.95,"""Regular Air""",35
243860,823075,9004,1/26/2010,8,"""Critical""",32.9,17.7,588.03,0.04,963.13,-131.27,"""Regular Air""",9.47
243862,479758,9004,9/2/2010,19,"""Medium""",34.4,19.84,599.52,0.03,587.99,265.1,"""Regular Air""",4.1
243864,575546,9004,9/2/2010,12,"""Medium""",1,5.84,6.75,0.08,8.07,-2.31,"""Regular Air""",1
243866,703917,9004,4/1/2011,8,"""Critical""",26.1,26.64,737.38,0.08,682.44,90.04,"""Regular Air""",5.3
243868,587889,9004,7/5/2009,17,"""Low""",20.8,279.48,7007.19,0.05,7541.38,-274.95,"""Regular Air""",35
243870,934862,9004,7/21/2009,11,"""Not Specified""",20.7,15.51,268.95,0.04,622.91,-266.22,"""Regular Air""",17.78
243872,399912,9004,4/24/2011,9,"""High""",42.3,145.45,4439.83,0.09,5535.26,1300.8,"""Delivery Truck""",17.85
243874,823075,9004,2/23/2010,18,"""Medium""",13,17.7,175.53,0.02,273.6,-43.52,"""Regular Air""",9.47
243876,399912,9004,3/22/2009,9,"""Not Specified""",22.4,145.45,3884.88,0.01,3557.75,1096.64,"""Delivery Truck""",17.85
243878,914855,9004,1/22/2012,16,"""Medium""",4.5,2.08,10.13,0.08,15.28,-4.96,"""Regular Air""",1.49
243880,491548,9004,12/15/2010,19,"""High""",10,40.97,326.58,0.06,357.26,52.38,"""Regular Air""",1.99
243882,444836,9004,6/13/2012,11,"""Medium""",21,6.35,117,0.01,73.22,60.12,"""Express Air""",1.02
243884,1029916,9004,11/23/2009,20,"""Critical""",19.6,2.16,60.95,0.01,203.14,-142.67,"""Regular Air""",6.05
243886,361692,9004,12/9/2011,13,"""Medium""",25.2,11.97,280.34,0.03,372.43,-37.3,"""Regular Air""",5.81
243888,953470,9004,4/20/2010,8,"""Low""",0.7,160.98,140.27,0.02,251.37,-90.41,"""Delivery Truck""",30
243890,325508,9004,6/18/2009,10,"""Medium""",8.8,10.48,110.79,0.1,126.31,-11.13,"""Regular Air""",2.89
243892,272408,9004,4/18/2012,8,"""Not Specified""",12.8,4.24,47.92,0.08,125.64,-57.88,"""Regular Air""",5.41
243894,1041463,9004,4/4/2012,8,"""Not Specified""",21,15.28,330.22,0.07,372.53,-51.72,"""Regular Air""",10.91
243896,688400,9004,12/18/2010,20,"""Not Specified""",42,1.14,38.73,0.06,49.28,-1.46,"""Regular Air""",0.7
243898,217562,9004,2/6/2010,15,"""Not Specified""",3.2,12.21,50.82,0.08,57.23,-8.47,"""Express Air""",4.81
243900,410393,9004,8/24/2010,10,"""Not Specified""",36.8,19.98,991.36,0.01,707.01,212.06,"""Regular Air""",8.68
243902,399912,9004,7/15/2011,16,"""Not Specified""",27,145.45,2903.23,0.09,3776.8,586.61,"""Delivery Truck""",17.85
243904,984757,9004,11/21/2010,10,"""Critical""",17.1,155.99,2312.67,0,2565.8,398.01,"""Regular Air""",8.99
243906,672413,9004,9/16/2012,16,"""High""",29.7,2.1,47.5,0.05,68.2,1.05,"""Regular Air""",0.7
243908,607882,9004,10/15/2010,19,"""Critical""",20.8,11.97,289.51,0.04,323.43,-12.25,"""Regular Air""",4.98
